UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
CNN,@CNN,2020-11-23T16:30:13.000Z,"CNN
@CNN
·
Nov 23, 2020","Dolly Parton's $1 million donation to coronavirus research at Vanderbilt University helped fund Moderna's vaccine
cnn.com
Dolly Parton helped fund Moderna's Covid-19 vaccine research
In April, less than a month after Covid-19 was officially declared a pandemic, Dolly Parton donated $1 million to coronavirus research at Vanderbilt University.
61
196
2K",,61,196,2K,['https://pbs.twimg.com/card_img/1462455172605431809/s__vQLoK?format=jpg&name=medium'],https://twitter.com/CNN/status/1330911543379324928
New Scientist,@newscientist,2020-11-23T20:23:44.000Z,"New Scientist
@newscientist
·
Nov 23, 2020","Coronavirus vaccines being developed by Pfizer and Moderna could be the first mRNA vaccines to get approval. Here's how these vaccines work and how they might change the world https://bit.ly/3nFLI6K
18
98
346",,18,98,346,['https://pbs.twimg.com/media/EniOcO2WEAAM9eV?format=jpg&name=medium'],https://twitter.com/newscientist/status/1330970308816334849
Channel 4 News,@Channel4News,2020-11-23T20:57:29.000Z,"Channel 4 News
@Channel4News
·
Nov 23, 2020","“We've always known that we're going to need multiple vaccines for the world.""

Oxford University and AstraZeneca say trials show their Covid vaccine offers up to 90% protection, but even with the Pfizer and Moderna jabs there is not yet enough capacity to vaccinate the world.
6
30
62",,6,30,62,['https://pbs.twimg.com/amplify_video_thumb/1330941589867343873/img/Bo4sdyqMawSR-uob.jpg'],https://twitter.com/Channel4News/status/1330978801208205319
Anthony Costello,@globalhlthtwit,2020-11-23T20:34:18.000Z,"Anthony Costello
@globalhlthtwit
·
Nov 23, 2020","We need more data before assuming Oxford vaccine is less effective than Emory/Moderna or Biontech/Modena.  If protection wanes, as we might expect, the longer the follow-up the lower the efficacy. Oxford started earlier. I'd like to see all vaccines protection at 3 and 6m.
12
60
281",,12,60,281,[],https://twitter.com/globalhlthtwit/status/1330972966293823495
Harry Wood,@harrymwood,2020-11-23T22:57:02.000Z,"Harry Wood
@harrymwood
·
Nov 23, 2020","Me sitting down in 2021 with my syringes full of Moderna, Pfizer, and Astrozeneca vaccines
GIF
1
2
19",,1,2,19,['https://pbs.twimg.com/tweet_video_thumb/Enixh0QW4AEVQ8Y.jpg'],https://twitter.com/harrymwood/status/1331008887957426176
Dr Philip Lee,@drphiliplee1,2020-11-23T16:29:17.000Z,"Dr Philip Lee
@drphiliplee1
·
Nov 23, 2020","*Me with the syringes from Pfizer, Moderna, Oxford AND Sputnik V sticking out of my arm*
GIF
6
2
139",,6,2,139,[],https://twitter.com/drphiliplee1/status/1330911307663630345
The Hill,@thehill,2020-11-23T21:10:03.000Z,"The Hill
@thehill
·
Nov 23, 2020","How to compare the COVID-19 vaccines from AstraZeneca, Moderna and Pfizer http://hill.cm/M8TEDXl
11
23
64",,11,23,64,['https://pbs.twimg.com/media/EniZCuzW4AQ5GYq?format=jpg&name=medium'],https://twitter.com/thehill/status/1330981964258697216
Simon the Penguin - It's OK to be a Penguin,@darkfarces,2020-11-23T16:57:03.000Z,"Simon the Penguin - It's OK to be a Penguin
@darkfarces
·
Nov 23, 2020","Let me reassure you about the Moderna vaccine - it was sponsored by among others Dolly Parton. 

Now you can worry all you like about Redmond but nothing bad ever comes out of Nashville.
4
6
17",,4,6,17,['https://pbs.twimg.com/media/EnhfCeTXMAA1Vwp?format=jpg&name=360x360'],https://twitter.com/darkfarces/status/1330918295852240908
FRANCE 24 English,@France24_en,2020-11-23T20:45:00.000Z,"FRANCE 24 English
@France24_en
·
Nov 23, 2020","Lebanese-American co-founder and chairman of 
@moderna_tx
 @NoubarAfeyan
 discussed his biotech firm's Covid-19 vaccine in an exclusive interview with 
@france24_en
 

Watch the full interview  https://f24.my/766b.t
7
10",➡,,7,10,['https://pbs.twimg.com/amplify_video_thumb/1330855867722461186/img/JWvwaAhxgeTyIZDZ.jpg'],https://twitter.com/France24_en/status/1330975659523416065
Tinkerbell 11:11,@tinkerbell9958,2020-11-23T15:26:02.000Z,"Tinkerbell 11:11
@tinkerbell9958
·
Nov 23, 2020","Moderna: Our vaccine is 94% effective

Pfizer: Our vaccine is 95% effective

Pooja beauty parlour: Our waxing is 100% effective.... 
13
11
45",😄 😛 😂 ✨ ⚡,13,11,45,[],https://twitter.com/tinkerbell9958/status/1330895390997037060
Laurie Garrett,@Laurie_Garrett,2020-11-23T23:17:06.000Z,"Laurie Garrett
@Laurie_Garrett
·
Nov 23, 2020","How the experts see the 
@AstraZeneca
 #COVID19 #vaccine (and compare it to the 
@pfizer
 & 
@moderna_tx
 products):
mailchi.mp
Interim Efficacy Results Reported for Third COVID-19 Vaccine
In a special release of our HVP COVID Report, Dr. Wayne Koff and other experts discuss the implications of the newly released AstraZeneca COVID-19 vaccine trial efficacy data.
2
24
52",,2,24,52,['https://pbs.twimg.com/card_img/1462245701828685825/kR8T0fgn?format=jpg&name=medium'],https://twitter.com/Laurie_Garrett/status/1331013938490826753
Tim Mak,@timkmak,2020-11-23T17:58:42.000Z,"Tim Mak
@timkmak
·
Nov 23, 2020","Wonder if which COVID vaccine you get is going to be the new class distinction -- if you managed to get your hands on the Pfizer or Moderna dose at 95% effectiveness v getting the AstraZeneca at 70%

""Costco is offering a really good deal on the Kirkland brand COVID vaccine...""
11
21
133",,11,21,133,[],https://twitter.com/timkmak/status/1330933807856357381
Ubaka Ogbogu,@UbakaOgbogu,2020-11-23T15:07:44.000Z,"Ubaka Ogbogu
@UbakaOgbogu
·
Nov 23, 2020","""While Pfizer and Moderna's vaccines are both based on new mRNA technology, the Oxford vaccine is a more traditional adenovirus vaccine... Unlike Pfizer/BioNTech or Moderna’s vaccines, which require extremely cold storage, the Oxford vaccine can be stored [in a] fridge.""
3
9
44",,3,9,44,[],https://twitter.com/UbakaOgbogu/status/1330890784682303490
Washington Journal,@cspanwj,2020-11-23T19:36:00.000Z,"Washington Journal
@cspanwj
·
Nov 23, 2020","Viewer Q: Are vaccines being produced for profit?
@AndrewE_Dunn
: ""Moderna & Pfizer have both stated that they're going for a level of profit... [Cost per doses] ranges from about $40 per vaccination course for Moderna's or Pfizer's about $20 per shot...AstraZeneca was about $4""
1:23
683 views
3
8
13",,3,8,13,[],https://twitter.com/cspanwj/status/1330958295205548035
Governor Phil Murphy,@GovMurphy,2020-11-23T18:13:38.000Z,"Governor Phil Murphy
@GovMurphy
·
Nov 23, 2020","If 
@moderna_tx
 receives an authorization for their vaccine, we could see 100K doses in-state by the end of 2020.

The health care experts we’ve convened as part of our Vaccine Task Force stand ready to ensure the safety of a vaccine for New Jersey.
16
23
204",,16,23,204,[],https://twitter.com/GovMurphy/status/1330937569891201025
Omz2468,@Omz2468,2020-11-23T22:39:05.000Z,"Omz2468
@Omz2468
·
Nov 23, 2020","With all the really good news about the potential Oxford vaccine; it adds to the brilliant news regarding Pfizer and Moderna vaccines too

All these scientists deserve so much appreciation, wherever in the world they are. This includes ones who have tried and may not succeed too!
3
5
30",,3,5,30,[],https://twitter.com/Omz2468/status/1331004372059353088
Axios,@axios,2020-11-23T18:22:20.000Z,"Axios
@axios
·
Nov 23, 2020","Oxford and AstraZeneca plan to distribute their vaccine at cost ($3-4 per dose) and have already committed to providing over 1 billion doses to the developing world. 

The price tags are much higher for the Pfizer ($20) and Moderna ($32-37) vaccines.
axios.com
Why Oxford and AstraZeneca's vaccine matters for the developing world
Pfizer and Moderna are selling mainly to the world's wealthiest countries.
2
51
133",,2,51,133,['https://pbs.twimg.com/card_img/1461638581781364736/3vfCh0KQ?format=jpg&name=medium'],https://twitter.com/axios/status/1330939759078879238
Science News,@ScienceNews,2020-11-23T17:45:17.000Z,"Science News
@ScienceNews
·
Nov 23, 2020","The vaccine may be easier to distribute than others from Pfizer and Moderna, and it may cut down transmission of the virus.
sciencenews.org
Oxford and AstraZeneca say their COVID-19 vaccine works too
A third major vaccine, which may be easier to distribute than others, appears to prevent disease and maybe transmission of the coronavirus.
8
28
103",,8,28,103,['https://pbs.twimg.com/card_img/1463589789643517956/85406OK8?format=jpg&name=medium'],https://twitter.com/ScienceNews/status/1330930432263806989
Taisu Zhang,@ZhangTaisu,2020-11-23T16:30:18.000Z,"Taisu Zhang
@ZhangTaisu
·
Nov 23, 2020","Practically, the AstraZeneca news is much bigger than the Moderna and Pfizer news from last week, given the massive difference in costs and ease of storage.  The latter two might have ended the pandemic in the developed world, but the former offers hope for everyone else.
4
4
75",,4,4,75,[],https://twitter.com/ZhangTaisu/status/1330911562475900928
Tahir Amin,@realtahiramin,2020-11-23T23:04:46.000Z,"Tahir Amin
@realtahiramin
·
Nov 23, 2020","That sentence is:

""It’s not clear developing countries even have the ability to manufacture large-scale, complex technologies like Moderna’s mRNA vaccine or Eli Lilly’s monoclonal antibody cocktail—let alone distribute them.""
4
73
210",,4,73,210,[],https://twitter.com/realtahiramin/status/1331010834605236229
Fifty Shades of Whey,@davenewworld_2,2020-11-23T17:42:40.000Z,"Fifty Shades of Whey
@davenewworld_2
·
Nov 23, 2020","""While the AstraZeneca vaccine can be stored at 2 degrees to 8 degrees Celsius (36 degrees to 46 degrees Fahrenheit), the Pfizer and Moderna products must be stored at temperatures approaching minus-70 degrees Celsius (minus-94 Fahrenheit).""
https://apnews.com/article/astrazeneca-vaccine-third-cheaper-oxford-c99d26eb2946f6fde45a1edc002ff028…
10
40",,,10,40,[],https://twitter.com/davenewworld_2/status/1330929775771312135
Elisabeth Mahase,@emahase_,2020-11-23T16:40:14.000Z,"Elisabeth Mahase
@emahase_
·
Nov 23, 2020","Oxford vaccine takeaways:

- 131 #covid19 cases
- 2 doses (9k people) = 62% effective
- Half + full dose (3k) = 90% effective
- No severe cases in vaccine groups
- Approx £3 per dose (Pfizer's=£15, Moderna's=£25)
@bmj_latest
 @UniofOxford
 @DrCharlieWeller
bmj.com
Covid-19: Oxford vaccine is up to 90% effective, interim analysis indicates
The covid-19 vaccine candidate developed by the University of Oxford is 90% effective when a person is initially given a half dose followed by a full dose, interim phase III trial results show. The...
5
79
167",,5,79,167,['https://pbs.twimg.com/card_img/1462929747562930179/JRM1FyTY?format=jpg&name=small'],https://twitter.com/emahase_/status/1330914062943850503
Frak,@FrakThePerson,2020-11-23T20:06:25.000Z,"Frak
@FrakThePerson
·
Nov 23, 2020","Pfizer and Moderna vaccines should have a Verzuz to decide which one we taking
1
1
27",,1,1,27,[],https://twitter.com/FrakThePerson/status/1330965952687575045
"Zack Guzmán (,)",@zGuz,2020-11-23T18:51:41.000Z,"Zack Guzmán (,)
@zGuz
·
Nov 23, 2020","Russia: Our vaccine is 92% effective

Pfizer: Our vaccine is 90% effective

Moderna: Our vaccine is 94.5% effective

Pfizer: Actually our vaccine is 95% effective

AstraZeneca: What would you say to 70% effective?
Well iT cOuLd Be 90%
2
4
19",🦃 🦃,2,4,19,[],https://twitter.com/zGuz/status/1330947142840688641
NYT Science,@NYTScience,2020-11-23T17:27:45.000Z,"NYT Science
@NYTScience
·
Nov 23, 2020","Pfizer and Moderna say their vaccines are 95% effective. But what does that actually mean?
nytimes.com
2 Companies Say Their Vaccines Are 95% Effective. What Does That Mean?
You might assume that 95 out of every 100 people vaccinated will be protected from Covid-19. But that’s not how the math works.
1
5
13",,1,5,13,['https://pbs.twimg.com/card_img/1461330081482252295/bpmFYGAy?format=jpg&name=medium'],https://twitter.com/NYTScience/status/1330926019524644864
"Monica Gandhi MD, MPH",@MonicaGandhi9,2020-11-23T19:22:41.000Z,"Monica Gandhi MD, MPH
@MonicaGandhi9
·
Nov 23, 2020","Summary of #AstraZeneca vaccine press release this am thread.  This one is harder to summarize than Moderna and Pfizer press releases as both clearer and weren't combining interim results from >1 trial but will try. Great talk last week by Dr. Paul Offitt
youtube.com
Covid-19: Update on Vaccines and Therapeutics
In this UCSF Medicine Covid-19 grand rounds, we’ll explore the extraordinarily promising news regarding the Pfizer and Moderna vaccines, and what the future ...
1
7
21",,1,7,21,['https://pbs.twimg.com/card_img/1462000767716708352/IZUlSc70?format=jpg&name=small'],https://twitter.com/MonicaGandhi9/status/1330954943939760128
Salim & Quarraisha Abdool Karim,@ProfAbdoolKarim,2020-11-23T18:08:35.000Z,"Salim & Quarraisha Abdool Karim
@ProfAbdoolKarim
·
Nov 23, 2020","[PARTICIPATE] On 25 November 2020 at 2pm I will be participating in a panel “COVID-19 Vaccines: Access and Equity” to discuss what the new results from Pfizer/BioNtech,  AstraZeneca/ Oxford and Moderna candidates mean for South Africans

Register at https://us02web.zoom.us/webinar/register/WN_ewwQCWQuTjC5dquLfpfnjQ…
1
7
12",,1,7,12,[],https://twitter.com/ProfAbdoolKarim/status/1330936295292612609
Fr Matthew P. Schneider LC,@FrMatthewLC,2020-11-23T19:41:00.000Z,"Fr Matthew P. Schneider LC
@FrMatthewLC
·
Nov 23, 2020","People have had a number of questions about the ethics of certain vaccines. I point out here that for Moderna & Pfizer, the possible cooperation in evil is so many steps removed as to longer create a moral issue that should lead anyone to avoid them.
thepublicdiscourse.com
Vaccines and Doubly Remote Cooperation in Evil
Neither the Pfizer nor the Moderna vaccine poses any significant moral concern. Any moral issues with both are so remote and minor that they should prevent nobody from getting either of them.
4
10
28",🍁 🦃 🙏,4,10,28,['https://pbs.twimg.com/card_img/1462522399325368321/jqtUqR2D?format=jpg&name=medium'],https://twitter.com/FrMatthewLC/status/1330959554956439554
Dan Nowicki,@dannowicki,2020-11-23T16:49:54.000Z,"Dan Nowicki
@dannowicki
·
Nov 23, 2020","""Pfizer and Moderna use mRNA in their COVID-19 vaccines. This never-before-used technology could transform how science fights diseases."" (via 
@USATODAY
)
azcentral.com
Pfizer and Moderna use mRNA in their COVID-19 vaccines. This never-before-used technology could...
Though messenger RNA technology like Pfizer, Moderna use hasn't grabbed headlines before now, some researchers have been working on it for decades.
3
22
30",,3,22,30,[],https://twitter.com/dannowicki/status/1330916497141555202
Elex Michaelson,@Elex_Michaelson,2020-11-23T22:04:42.000Z,"Elex Michaelson
@Elex_Michaelson
·
Nov 23, 2020",".
@CAgovernor
 @GavinNewsom
 says his scientific safety review workgroup has reviewed phase 1 and 2 study data on both Pfizer and Moderna vaccines and has NO concerns. 

They look forward to looking at phase 3 data.
7
8
31",,7,8,31,[],https://twitter.com/Elex_Michaelson/status/1330995718530555905
Dan Primack,@danprimack,2020-11-23T22:04:22.000Z,"Dan Primack
@danprimack
·
Nov 23, 2020","Tonight's #AxiosOnHBO:
@mikeallen
 interviews Charles Koch.
@felixsalmon
 interviews 
@SouthwestAir
 CEO 
@gary_kelly
.
@alexi
 interviews 
@RepCardenas
 

I speak with 
@moderna_tx
's chief medical officer about its vaccine.

11pm ET/PT on all HBO platforms.
1
5",,,1,5,[],https://twitter.com/danprimack/status/1330995634921410565
Forbes Middle East,@Forbes_MENA_,2020-11-23T17:09:13.000Z,"Forbes Middle East
@Forbes_MENA_
·
Nov 23, 2020","With countries are re-imposing lockdowns to contain a second wave of the pandemic, 5 vaccine candidates are showing promising results . 

  https://on.forbesmiddleeast.com/de490

#vaccine #COVID19 #lockdown 
@pfizer
 @moderna_tx
 @AstraZeneca
 #SputnikV #Sinovac
4
5",🔗,,4,5,['https://pbs.twimg.com/media/Enhh6EjUwAESIZL?format=jpg&name=medium'],https://twitter.com/Forbes_MENA_/status/1330921357601718272
Alanna Mallon,@Ammallon,2020-11-23T18:24:01.000Z,"Alanna Mallon
@Ammallon
·
Nov 23, 2020","If you have plans to see family this week for Thanksgiving, public health experts are urging you to reconsider and #StayHome 

There is a light at the end of this dark tunnel thanks to #CambMA based 
@moderna_tx
 and 
@pfizer
 vaccines. We just need to get through the next few months https://twitter.com/AnnaMeiler/status/1330939158039310336…
This Tweet is unavailable.
13",,,,13,[],https://twitter.com/Ammallon/status/1330940180170231811
Deepta Bhattacharya,@deeptabhattacha,2020-11-23T20:59:51.000Z,"Deepta Bhattacharya
@deeptabhattacha
·
Nov 23, 2020","So back to the Vegas oddsmaking. I am going to set the over/under number at 70% for the Moderna/Pfizer efficacy for preventing all infections. We’ll find out more from people who made antibodies to N protein (in the virus but not vaccines). Let’s see how the house does!
5
7
46",,5,7,46,[],https://twitter.com/deeptabhattacha/status/1330979398116208640
